,R,DEE,Remb,r,g,b,x,y,z
14726,25.17,45.2189,0.9784,0.623746552,0.631489487,0.576800572,0.323314868,0.34986071,0.326824422
14727,14.7916,41.8059,1.0,0.619926875,0.611040466,0.600704473,0.317378233,0.332983087,0.34963868
14728,37.4783,25.6055,0.7091,0.695360756,0.658880853,0.492053262,0.359413555,0.388886697,0.251699748
14729,26.644,30.1115,0.4121,0.76150506,0.548587644,0.567816304,0.367528891,0.322575976,0.309895134
14730,20.4748,53.4371,0.961,0.623775836,0.621204381,0.587971929,0.321058071,0.341701646,0.337240283
14731,70.2504,5.0,0.4905,0.685757765,0.635529083,0.530864713,0.349798605,0.367209987,0.282991407
14732,74.1059,63.8024,0.3311,0.659196475,0.66190758,0.516089056,0.344545188,0.382872813,0.272581999
14733,75.3153,80.0,0.6082,0.662077481,0.646418437,0.53434472,0.342134608,0.370529775,0.287335617
14734,53.1171,5.0,0.5174,0.688308136,0.629353021,0.536578381,0.349538963,0.362862167,0.28759887
14735,64.4803,5.0,0.8306,0.66990086,0.648050644,0.526649191,0.345808434,0.373698978,0.280492589
14736,58.3592,5.0,0.7485,0.599821247,0.641147967,0.579758053,0.316446909,0.352703963,0.330849128
14737,99.1505,5.0,0.4196,0.615094973,0.616270673,0.598052763,0.316653685,0.336009167,0.347337148
14738,88.7578,31.0715,0.3697,0.576999346,0.669451143,0.558915385,0.31485877,0.372001738,0.313139492
14739,66.2112,57.6981,0.687,0.605580492,0.642877381,0.574531764,0.318975661,0.355297779,0.32572656
14740,16.063,57.1505,0.6607,0.6322873,0.617553449,0.586875276,0.323591217,0.340677726,0.335731057
14741,7.4229,5.0,1.0,0.610845668,0.610862111,0.605874982,0.313882338,0.330940632,0.355177031
14742,11.2477,43.6517,1.0,0.616137387,0.606672095,0.607169489,0.314998459,0.328839596,0.356161945
14743,5.0,80.0,0.5924,0.610415715,0.609630717,0.60733684,0.313457638,0.329905912,0.35663645
14744,5.0,51.5796,0.8378,0.609780678,0.609515476,0.607793556,0.313193963,0.329685793,0.357120243
14745,5.0,63.5592,0.9209,0.610264428,0.609384277,0.607663603,0.313348164,0.329685593,0.356966243
14746,10.401,65.2969,1.0,0.60997427,0.608198639,0.608995588,0.312986815,0.328717892,0.358295293
14747,5.5211,63.8845,0.7661,0.609585625,0.609574375,0.607839895,0.31313312,0.329690509,0.357176371
14748,5.0,54.2346,1.0,0.610258366,0.609388583,0.607662586,0.313346797,0.329687635,0.356965567
14749,7.6409,50.7626,0.7698,0.609840747,0.608438447,0.608829955,0.31298749,0.328873565,0.358138945
14750,5.0,80.0,0.3763,0.610470313,0.609659026,0.607279206,0.313484242,0.329938956,0.356576802
14751,14.889,40.8395,0.3,0.588252586,0.605864975,0.622501475,0.30450117,0.322534942,0.372963888
14752,20.5753,13.6434,0.3,0.558773149,0.687510576,0.545725878,0.313012985,0.384448015,0.302539
14753,18.1533,35.6788,1.0,0.629841041,0.615022112,0.590966192,0.322082411,0.3381794,0.339738188
14754,33.0318,9.9839,0.3516,0.685382581,0.608357456,0.562871894,0.343696261,0.345742265,0.310561473
14755,20.2425,26.1749,0.7516,0.61142463,0.611340397,0.605081504,0.314203016,0.331428893,0.354368092
14756,39.3179,29.1478,0.7182,0.676437219,0.642582106,0.528874013,0.347349438,0.370727058,0.281923504
14757,33.6895,21.8483,0.7435,0.572607386,0.576400324,0.656297901,0.292941504,0.297771547,0.409286949
14758,15.5871,9.3626,0.7577,0.565669495,0.610419219,0.629053945,0.297551103,0.321653563,0.380795333
14759,12.1167,5.5168,0.8001,0.580695082,0.616876798,0.615524549,0.304161592,0.329525154,0.366313255
14760,5.0,13.7503,0.7562,0.608199381,0.608069468,0.610073202,0.312292452,0.328251665,0.359455884
14761,5.0,5.0,0.8182,0.613160787,0.611690468,0.6037837,0.314934671,0.332060288,0.353005042
14762,25.6174,48.1799,0.706,0.691696245,0.614688045,0.551363884,0.347829105,0.352147021,0.300023875
14763,5.0,11.9331,0.7782,0.611899699,0.60696035,0.609183083,0.313450542,0.328172745,0.358376713
14764,5.0,77.6248,0.7818,0.610307855,0.609377286,0.60764716,0.313363035,0.32968925,0.356947715
14765,5.0,5.0,0.4353,0.61333417,0.608144102,0.607236102,0.314244601,0.329375651,0.356379748
14766,5.0,55.4577,0.435,0.610270047,0.609413272,0.60763174,0.313356453,0.329708981,0.356934566
14767,5.0,57.083,0.6114,0.610264348,0.609425409,0.607622739,0.31335689,0.3297171,0.35692601
14768,5.0,24.2033,0.708,0.60937159,0.608587729,0.608933888,0.312842726,0.328890512,0.358266763
14769,5.0,32.1942,0.8951,0.609335069,0.609462808,0.608085465,0.313015139,0.329553065,0.357431796
14770,5.0,41.4823,0.3626,0.609937877,0.609478381,0.607745855,0.31324523,0.32968996,0.35706481
14771,5.0,39.5529,0.6377,0.610058295,0.609454916,0.607704368,0.31328557,0.329696955,0.357017475
14772,5.0,52.265,0.8311,0.60979826,0.609515834,0.607783741,0.313200656,0.329689714,0.35710963
14773,5.0,11.3148,0.5251,0.599866277,0.610371133,0.612199727,0.309684282,0.328307915,0.362007803
14774,5.0,50.0488,0.647,0.609197846,0.609506378,0.608115866,0.312972833,0.32955804,0.357469127
14775,5.0,47.8309,0.6071,0.61016272,0.609425516,0.607677375,0.313318634,0.329696089,0.356985276
14776,5.0,42.4553,0.7297,0.610018498,0.609373245,0.607806999,0.313253199,0.329626105,0.357120696
14777,5.0,5.0,0.7382,0.612824795,0.612526468,0.603123729,0.314986364,0.332634504,0.352379131
14778,10.9643,22.2459,0.9148,0.622873416,0.604506586,0.605602128,0.317128079,0.328618739,0.354253182
14779,5.0,58.9,0.8284,0.610096596,0.609428534,0.607709981,0.313294375,0.329684682,0.357020943
14780,70.5312,50.5132,0.8068,0.643881183,0.680209614,0.501502551,0.342680392,0.395296579,0.262023029
14781,16.3774,58.4728,0.8628,0.624544951,0.610857916,0.598294503,0.319122842,0.333825526,0.347051632
14782,39.637,67.1409,0.7171,0.715163944,0.58081364,0.570936994,0.351414603,0.332671893,0.315913503
14783,5.0,62.9588,0.679,0.60977758,0.609524469,0.60778628,0.313194712,0.329692045,0.357113243
14784,10.0477,55.6495,0.7279,0.608396231,0.607494315,0.610535057,0.312244273,0.327853068,0.359902659
14785,48.5852,75.7649,0.6234,0.637237769,0.682201739,0.503440938,0.340506469,0.395591545,0.263901986
14786,39.2703,66.6993,0.6202,0.71447168,0.608338832,0.54175872,0.35677243,0.35293544,0.290292129
14787,100.0,55.1899,0.5817,0.713760498,0.612151782,0.537885908,0.357257375,0.355681984,0.287060641
14788,68.3462,66.9023,0.7471,0.61708912,0.577136637,0.634199533,0.309304394,0.307233225,0.383462381
14789,100.0,76.5596,0.5773,0.657303621,0.629653272,0.557877061,0.336360219,0.355803603,0.307836178
14790,27.6351,5.0,0.6914,0.579249024,0.618572342,0.614553632,0.304018576,0.330566251,0.365415173
14791,12.373,6.1935,0.532,0.567229341,0.622656301,0.616342547,0.300729615,0.331467645,0.36780274
14792,59.3658,5.0,0.5227,0.679803245,0.619778296,0.553961752,0.34372312,0.353243199,0.303033681
14793,36.5941,9.1003,0.5284,0.579263858,0.602854345,0.62975359,0.300668368,0.318489565,0.380842067
14794,65.9343,5.0,0.5588,0.688498392,0.577201296,0.592686862,0.338661733,0.323448864,0.337889403
14795,71.075,5.7231,0.4801,0.669521738,0.631919866,0.546935471,0.341990057,0.36044369,0.297566253
14796,84.687,5.0,0.4844,0.588141824,0.576830951,0.648774835,0.298514009,0.301102507,0.400383484
14797,30.3635,12.5256,0.5313,0.699903525,0.592108167,0.570132778,0.346744869,0.337078008,0.316177123
14798,93.4409,5.0,0.5003,0.681895439,0.600332682,0.573842496,0.340485261,0.338819579,0.32069516
14799,47.5848,25.0552,0.5162,0.689008581,0.576408419,0.593113729,0.338729082,0.323006329,0.338264589
14800,45.5732,5.0,0.3,0.512551571,0.625482911,0.637753625,0.283734023,0.323994392,0.392271584
14801,61.9858,39.1914,0.3,0.66862376,0.608831475,0.573605409,0.33657984,0.342128127,0.321292033
14802,34.3561,7.0716,0.6728,0.542317323,0.585559253,0.661672565,0.284612233,0.298773931,0.416613836
14803,45.3204,48.203,0.3606,0.658647961,0.650619614,0.531410506,0.341673446,0.373229974,0.28509658
14804,36.7069,26.2332,0.6094,0.623040755,0.689448946,0.502901311,0.336730314,0.398989439,0.264280247
14805,54.1694,5.0,0.6064,0.600133822,0.584363908,0.636413908,0.30438601,0.308933466,0.386680525
14806,36.0704,27.4967,0.4866,0.723217438,0.54381648,0.600125125,0.348059279,0.309155346,0.342785375
14807,100.0,6.6872,0.7145,0.652003909,0.65916546,0.524951047,0.340926184,0.378904112,0.280169703
14808,100.0,5.0,0.8612,0.542156508,0.646391491,0.603494086,0.297692727,0.346022523,0.35628475
14809,90.7221,19.6157,0.6952,0.616781247,0.670823541,0.533269347,0.329755897,0.381217213,0.28902689
14810,5.0,48.9853,0.6474,0.610065424,0.609385164,0.607769889,0.313273405,0.329644975,0.35708162
14811,18.0445,5.5909,0.7438,0.546055362,0.619773742,0.629017427,0.293009576,0.325295981,0.381694443
14812,96.6016,5.1588,0.8255,0.595553623,0.615107411,0.609735624,0.309117863,0.331091698,0.359790439
14813,44.5279,34.7778,0.8393,0.659392239,0.621927964,0.565298095,0.335526053,0.350155549,0.314318398
14814,94.7021,27.162,1.0,0.633068379,0.614278526,0.58985709,0.323192643,0.338303164,0.338504193
14815,29.2201,21.9114,1.0,0.568756798,0.582163553,0.653147957,0.292760125,0.301177187,0.406062688
14816,5.0,33.5138,0.9166,0.610091624,0.609362077,0.607778737,0.313278356,0.329632719,0.357088926
14817,13.1424,21.0785,1.0,0.617200224,0.6184784,0.59458934,0.31793447,0.338172041,0.343893489
14818,14.9959,5.0,1.0,0.576429921,0.613168004,0.621271752,0.301862158,0.325822236,0.372315606
14819,25.7333,35.0622,0.9565,0.610723692,0.610372077,0.606431123,0.313731751,0.330538767,0.355729483
14820,15.8084,18.604,0.7479,0.611054839,0.610825954,0.60579791,0.313953524,0.330956317,0.355090159
14821,5.0,5.0,0.7708,0.61302546,0.612249532,0.603293771,0.315003051,0.332462812,0.352534137
14822,40.6601,59.5209,0.5972,0.579540545,0.656503463,0.573232875,0.31267969,0.361432983,0.325887327
14823,81.5497,5.0,0.3,0.58460975,0.647904645,0.580461537,0.312479158,0.35523131,0.332289532
14824,32.9295,5.0,0.4574,0.668268253,0.579720091,0.603049176,0.330428184,0.320441333,0.349130484
14825,70.3919,37.8879,0.5375,0.566332005,0.661563412,0.574305624,0.309281958,0.363193642,0.3275244
14826,73.1294,8.7832,0.3555,0.645678526,0.637936514,0.555806397,0.333451169,0.359855571,0.30669326
14827,22.3352,20.9451,0.5633,0.621015421,0.594151586,0.616627359,0.314253115,0.320455488,0.365291396
14828,78.9141,42.5259,0.743,0.669207414,0.629307536,0.550246795,0.341275526,0.358278073,0.300446401
14829,7.139,54.9641,1.0,0.60955164,0.609333964,0.608097124,0.313069151,0.329499197,0.357431652
14830,5.0,42.4655,1.0,0.609995774,0.609464084,0.607728909,0.313263982,0.329691011,0.357045006
14831,6.6026,5.0,0.6767,0.610612468,0.615389073,0.601425623,0.314765704,0.334388852,0.350845444
14832,6.208,76.7502,0.7334,0.609206009,0.609640962,0.607977698,0.313004563,0.329662911,0.357332526
14833,5.0,66.6409,0.8088,0.61018065,0.609404757,0.607688363,0.313320968,0.3296839,0.356995132
14834,6.6162,53.8153,0.9775,0.609563928,0.609380024,0.608044758,0.313083577,0.32953704,0.357379383
14835,5.0,48.3579,1.0,0.610094987,0.609423721,0.607715634,0.313292745,0.329680659,0.357026596
14836,7.3931,56.3948,0.9578,0.609915707,0.608802012,0.608429454,0.313092975,0.329167285,0.357739739
14837,7.0592,53.7674,0.3,0.612853453,0.608685639,0.606958836,0.314177484,0.329689441,0.356133076
14838,12.5735,71.754,0.7207,0.61309898,0.605951217,0.609530109,0.313690935,0.327654257,0.358654808
14839,16.067,69.8943,0.9793,0.617655441,0.610875055,0.602133964,0.316471869,0.332375944,0.351152186
14840,25.53,64.2443,0.8349,0.639517711,0.638509844,0.559091226,0.331100503,0.358955241,0.309944256
14841,5.0,48.6402,0.3312,0.610102703,0.609458261,0.607677129,0.313303004,0.329708733,0.356988263
14842,5.0,15.7031,0.3391,0.612120468,0.608286591,0.607752144,0.313815291,0.329231348,0.356953361
14843,12.181,36.1514,0.4409,0.619816054,0.619841824,0.591683001,0.319233221,0.339790907,0.340975872
14844,26.7373,26.8548,0.5474,0.651267467,0.562603316,0.628408835,0.31999323,0.304465857,0.375540913
14845,39.6581,23.8865,0.7303,0.659235285,0.637753989,0.547012204,0.338975911,0.362774182,0.298249908
14846,42.882,22.6345,0.7386,0.655901785,0.62887302,0.559701021,0.335606852,0.354860711,0.309532437
14847,11.396,14.4168,0.7588,0.61472991,0.6175859,0.596897779,0.316799264,0.336956648,0.346244088
14848,15.7431,6.648,0.7774,0.546941707,0.614539037,0.633660087,0.292166883,0.321378217,0.3864549
14849,30.9471,15.1461,0.7445,0.578778842,0.570921265,0.658067811,0.294019391,0.295074029,0.41090658
14850,16.2891,8.456,0.7823,0.56331576,0.605167151,0.635093217,0.295634367,0.31719991,0.387165723
14851,5.0,19.2975,0.7789,0.608616098,0.608651077,0.609275844,0.312572359,0.328782585,0.358645056
14852,5.0,78.6331,1.0,0.610259857,0.609380944,0.60766938,0.313345733,0.32968209,0.356972177
14853,5.0,30.1369,0.3529,0.608374073,0.609906803,0.608159727,0.312748786,0.329694661,0.357556553
14854,5.0,25.217,0.3,0.605230487,0.610650965,0.609097493,0.311731941,0.329618276,0.358649783
14855,5.0,15.3997,0.6253,0.608974963,0.60748812,0.610232209,0.312460242,0.327968067,0.359571692
14856,5.0,44.7691,0.4137,0.609920925,0.609500583,0.607732899,0.313243577,0.329703462,0.357052961
14857,5.0,47.7832,1.0,0.609995641,0.609468793,0.607724298,0.313264935,0.329694593,0.357040472
14858,5.0,24.6084,0.7352,0.609582006,0.60862245,0.608786625,0.312929237,0.32896068,0.358110083
14859,5.0,20.8005,0.7745,0.609219238,0.608631822,0.608971911,0.312794824,0.328892689,0.358312487
14860,5.0,24.6338,0.5921,0.608557033,0.60962407,0.608342707,0.312757209,0.329515644,0.357727147
14861,5.0,10.0004,0.9208,0.609143233,0.608480448,0.609162469,0.31273409,0.328761144,0.358504765
14862,5.0,25.0739,0.7645,0.609695215,0.608678306,0.608670521,0.312983698,0.329026888,0.357989414
14863,5.0,56.2394,0.6799,0.60944188,0.609607477,0.607884256,0.313086107,0.329686099,0.357227794
14864,5.0,21.5028,0.7438,0.607875998,0.609765701,0.608566684,0.312531941,0.329483505,0.357984555
14865,5.0,8.5933,0.5534,0.602790235,0.612329949,0.608718675,0.311183787,0.330410835,0.358405378
14866,5.0,71.3421,0.7434,0.610145352,0.609420343,0.607691872,0.313310992,0.329688521,0.357000487
14867,5.0,52.3459,0.6275,0.610245658,0.6094043,0.607653801,0.313345356,0.329697043,0.356957601
14868,74.9704,48.9018,0.7193,0.716980613,0.608126242,0.540076551,0.357888597,0.353412821,0.288698582
14869,21.6643,67.9055,0.8874,0.628368112,0.621179883,0.585323533,0.32284044,0.34266747,0.33449209
14870,75.363,65.4787,0.7032,0.737985663,0.557492586,0.577223848,0.357638097,0.322231428,0.320130476
14871,73.6958,71.392,0.6995,0.580864546,0.617927938,0.614393323,0.304449057,0.330377362,0.365173581
14872,85.54,57.7078,0.8138,0.702037482,0.670590591,0.468722704,0.365197138,0.400574969,0.234227893
14873,15.3965,61.4936,0.8798,0.620758131,0.608983301,0.60231655,0.317259521,0.331580682,0.351159797
14874,79.5326,58.832,0.9198,0.705908232,0.585311444,0.572927825,0.348075528,0.333590716,0.318333756
14875,5.0,37.2696,0.7321,0.609376487,0.609298038,0.608226905,0.312995636,0.329435373,0.357568991
14876,48.9217,6.7577,0.7403,0.530127607,0.619836403,0.635896782,0.287914258,0.322529923,0.389555819
14877,12.2609,50.7701,0.5907,0.631066894,0.597646524,0.607739811,0.318888734,0.32521404,0.355897225
14878,45.5526,5.0,0.7277,0.560415194,0.602258023,0.639105718,0.294039476,0.314455418,0.391505106
14879,51.4165,5.0,0.4662,0.606274853,0.609319457,0.609863103,0.311837811,0.328811288,0.3593509
14880,40.1556,21.5618,0.579,0.494506847,0.695317653,0.567600056,0.294904917,0.380434402,0.324660681
14881,29.478,11.2938,0.7245,0.553242361,0.578295352,0.663178479,0.286739285,0.295501762,0.417758953
14882,88.5871,6.1625,0.4745,0.662929175,0.546897358,0.635012145,0.321860136,0.296454271,0.381685593
14883,91.8343,10.8079,0.5027,0.689981891,0.588431004,0.580675403,0.341573412,0.331937303,0.326489285
14884,38.1096,6.0817,0.5311,0.670080311,0.57067812,0.610315884,0.329409244,0.314429425,0.356161331
14885,83.9315,5.0,0.5314,0.51947283,0.611064093,0.648534762,0.282712073,0.313896715,0.403391212
14886,14.145,5.7639,0.3466,0.68253325,0.56855917,0.604587208,0.334351175,0.315891051,0.349757773
14887,51.2692,5.0,0.4335,0.61901006,0.608693391,0.603577872,0.316526015,0.330988553,0.352485432
14888,45.476,25.7565,0.3,0.686563077,0.650252999,0.511164308,0.353509447,0.379493061,0.266997492
14889,79.7759,19.6962,0.8861,0.670805564,0.563026168,0.616731695,0.328232818,0.309253945,0.362513237
14890,85.8184,13.1094,0.3,0.670224334,0.609611829,0.571720289,0.337425209,0.343100267,0.319474524
14891,46.171,46.0538,0.3,0.545772439,0.682522645,0.55920326,0.307467857,0.377627602,0.314904541
14892,39.3694,5.0,0.3,0.525422079,0.595960561,0.659636724,0.281374684,0.303477639,0.415147677
14893,33.3643,12.4055,0.4254,0.696067919,0.631917887,0.527593502,0.35354873,0.366811408,0.279639861
14894,14.2984,6.3565,0.66,0.562537235,0.622108206,0.619132605,0.299008691,0.330153852,0.370837457
14895,5.0,49.2125,0.4699,0.610157266,0.609435239,0.607670642,0.31331865,0.32970241,0.35697894
14896,5.0,12.9559,0.4316,0.603219019,0.610879209,0.609936389,0.31103257,0.329381484,0.359585946
14897,50.679,14.7262,0.6806,0.603858917,0.551164367,0.662292407,0.299308973,0.286451966,0.414239061
14898,96.783,31.3293,0.6874,0.670935571,0.617936267,0.562116205,0.339516253,0.349705606,0.310778141
14899,5.0,28.4141,1.0,0.609352523,0.609591731,0.607947936,0.313049154,0.329655512,0.357295334
14900,100.0,40.6752,1.0,0.748064709,0.550352235,0.576454456,0.361190979,0.32008704,0.318721981
14901,62.5447,26.5561,0.9541,0.49679961,0.675208923,0.591319342,0.290587184,0.362869672,0.346543144
14902,64.7371,5.0,1.0,0.667661576,0.643011963,0.53467817,0.343704024,0.369017203,0.287278773
14903,5.0,11.9562,0.7784,0.611882938,0.606948441,0.609203859,0.313441684,0.328160174,0.358398142
14904,29.9751,10.4399,1.0,0.630389432,0.557909331,0.64365622,0.310720556,0.296620405,0.392659038
14905,69.7757,25.7628,0.9876,0.548829942,0.651328512,0.594903303,0.301010181,0.351324625,0.347665193
14906,12.1265,12.8325,1.0,0.61070262,0.610217009,0.606597393,0.313690732,0.330415323,0.355893945
14907,53.4981,9.8551,0.9998,0.596224897,0.616919243,0.607562411,0.309754211,0.332634788,0.357611001
14908,50.2269,47.8485,0.9547,0.672995766,0.590425027,0.58975367,0.334602269,0.329336207,0.336061524
14909,11.5896,21.341,0.916,0.625095817,0.61032776,0.598521616,0.319223589,0.333536059,0.347240351
14910,35.6219,5.0,1.0,0.528916941,0.628533982,0.627931574,0.2894433,0.329194586,0.381362114
14911,50.6045,10.3406,0.911,0.58695139,0.600093717,0.628599533,0.302822203,0.317914351,0.379263445
14912,12.9999,13.7921,0.8048,0.610757944,0.610457743,0.606326993,0.313762942,0.330611677,0.35562538
14913,44.1442,5.0,0.6832,0.584960576,0.598478962,0.631072648,0.301773897,0.316310873,0.381915229
14914,47.4534,5.0,0.3006,0.529506951,0.621399642,0.634657327,0.288059742,0.323648824,0.388291435
14915,32.8358,31.8732,0.7701,0.503689209,0.631463688,0.635485757,0.282415123,0.327306587,0.390278291
14916,25.5019,9.9862,0.7482,0.56390037,0.587257451,0.650931693,0.292126027,0.303963425,0.403910548
14917,9.9284,37.9493,0.6563,0.611548621,0.603808687,0.612458744,0.312652613,0.325704669,0.361642718
14918,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14919,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14920,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14921,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14922,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14923,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14924,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14925,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14926,5.0,80.0,1.0,0.610297483,0.6093789,0.607651143,0.313359472,0.329688334,0.356952194
14927,6.391,17.4021,1.0,0.607867096,0.608838815,0.609490385,0.312331324,0.328771459,0.358897217
14928,7.5729,80.0,0.8644,0.610147612,0.609315325,0.607795071,0.313289488,0.32960851,0.357102001
14929,7.3517,47.0942,0.8192,0.609499222,0.608624644,0.608828872,0.312898566,0.328945202,0.358156232
